#Locus	Allele	Ethnicity/Country	Freq	AlleleCount	FamCount	SampleCount
HLA-DPB1	DPB1*03	CHINA	0.052395	35	34	60
HLA-DPB1	DPB1*04	CHINA	0.091317	61	58	100
HLA-DPB1	DPB1*05	CHINA	0.39521	264	149	423
HLA-DPB1	DPB1*05/DPB1*140/DPB1*170/DPB1*171/DPB1*223/DPB1*226/DPB1*22/DPB1*284/DPB1*300/DPB1*301/DPB1*317/DPB1*330/DPB1*331/DPB1*38/DPB1*395/DPB1*473/DPB1*495/DPB1*527/DPB1*97	CHINA	0.001497	1	1	1
HLA-DPB1	DPB1*06	CHINA	0	0	0	0
HLA-DPB1	DPB1*09	CHINA	0.002994	2	2	3
HLA-DPB1	DPB1*10	CHINA	0.001497	1	1	3
HLA-DPB1	DPB1*104	CHINA	0.005988	4	4	6
HLA-DPB1	DPB1*105	CHINA	0	0	0	0
HLA-DPB1	DPB1*106	CHINA	0	0	0	0
HLA-DPB1	DPB1*11	CHINA	0	0	0	0
HLA-DPB1	DPB1*124	CHINA	0	0	0	0
HLA-DPB1	DPB1*126	CHINA	0	0	0	0
HLA-DPB1	DPB1*13/DPB1*107	CHINA	0.085329	57	50	96
HLA-DPB1	DPB1*131	CHINA	0	0	0	0
HLA-DPB1	DPB1*135	CHINA	0.032934	22	20	34
HLA-DPB1	DPB1*138	CHINA	0	0	0	0
HLA-DPB1	DPB1*14	CHINA	0.032934	22	21	39
HLA-DPB1	DPB1*140/DPB1*170/DPB1*171/DPB1*223/DPB1*226/DPB1*22/DPB1*284/DPB1*300/DPB1*301/DPB1*317/DPB1*330/DPB1*331/DPB1*38/DPB1*395/DPB1*473/DPB1*495/DPB1*527/DPB1*97	CHINA	0.001497	1	1	2
HLA-DPB1	DPB1*15	CHINA	0.002994	2	2	2
HLA-DPB1	DPB1*16	CHINA	0	0	0	0
HLA-DPB1	DPB1*17	CHINA	0.011976	8	8	14
HLA-DPB1	DPB1*18	CHINA	0	0	0	0
HLA-DPB1	DPB1*19	CHINA	0.004491	3	3	5
HLA-DPB1	DPB1*20	CHINA	0	0	0	0
HLA-DPB1	DPB1*21	CHINA	0.023952	16	14	24
HLA-DPB1	DPB1*23	CHINA	0	0	0	0
HLA-DPB1	DPB1*26	CHINA	0.001497	1	1	2
HLA-DPB1	DPB1*27	CHINA	0	0	0	0
HLA-DPB1	DPB1*29	CHINA	0	0	0	0
HLA-DPB1	DPB1*296	CHINA	0.001497	1	1	2
HLA-DPB1	DPB1*30	CHINA	0	0	0	0
HLA-DPB1	DPB1*31	CHINA	0.002994	2	2	3
HLA-DPB1	DPB1*338	CHINA	0	0	0	0
HLA-DPB1	DPB1*34	CHINA	0	0	0	0
HLA-DPB1	DPB1*351	CHINA	0	0	0	0
HLA-DPB1	DPB1*369	CHINA	0	0	0	0
HLA-DPB1	DPB1*39	CHINA	0	0	0	0
HLA-DPB1	DPB1*398	CHINA	0	0	0	0
HLA-DPB1	DPB1*40	CHINA	0	0	0	0
HLA-DPB1	DPB1*41	CHINA	0.001497	1	1	2
HLA-DPB1	DPB1*414	CHINA	0	0	0	0
HLA-DPB1	DPB1*416	CHINA	0	0	0	0
HLA-DPB1	DPB1*45	CHINA	0	0	0	0
HLA-DPB1	DPB1*46	CHINA	0.001497	1	1	1
HLA-DPB1	DPB1*48	CHINA	0.001497	1	1	1
HLA-DPB1	DPB1*50	CHINA	0	0	0	0
HLA-DPB1	DPB1*519	CHINA	0.005988	4	2	6
HLA-DPB1	DPB1*55	CHINA	0	0	0	0
HLA-DPB1	DPB1*71	CHINA	0	0	0	0
HLA-DPB1	DPB1*85	CHINA	0.001497	1	1	2
HLA-DPB1	DPB1*88	CHINA	0	0	0	0
HLA-DPB1	DPB1*01	CZECH	0.032934	11	10	16
HLA-DPB1	DPB1*02	CZECH	0.137725	46	38	67
HLA-DPB1	DPB1*03	CZECH	0.062874	21	19	28
HLA-DPB1	DPB1*04	CZECH	0.562874	188	112	282
HLA-DPB1	DPB1*05	CZECH	0.017964	6	6	9
HLA-DPB1	DPB1*05/DPB1*140/DPB1*170/DPB1*171/DPB1*223/DPB1*226/DPB1*22/DPB1*284/DPB1*300/DPB1*301/DPB1*317/DPB1*330/DPB1*331/DPB1*38/DPB1*395/DPB1*473/DPB1*495/DPB1*527/DPB1*97	CZECH	0	0	0	0
HLA-DPB1	DPB1*06	CZECH	0.011976	4	4	7
HLA-DPB1	DPB1*09	CZECH	0.008982	3	3	6
HLA-DPB1	DPB1*10	CZECH	0.011976	4	4	7
HLA-DPB1	DPB1*104	CZECH	0.02994	10	9	16
HLA-DPB1	DPB1*105	CZECH	0	0	0	0
HLA-DPB1	DPB1*106	CZECH	0	0	0	0
HLA-DPB1	DPB1*11	CZECH	0.008982	3	3	5
HLA-DPB1	DPB1*124	CZECH	0	0	0	0
HLA-DPB1	DPB1*126	CZECH	0.002994	1	1	2
HLA-DPB1	DPB1*13/DPB1*107	CZECH	0.017964	6	6	11
HLA-DPB1	DPB1*131	CZECH	0	0	0	0
HLA-DPB1	DPB1*135	CZECH	0	0	0	0
HLA-DPB1	DPB1*138	CZECH	0	0	0	0
HLA-DPB1	DPB1*14	CZECH	0.020958	7	7	12
HLA-DPB1	DPB1*140/DPB1*170/DPB1*171/DPB1*223/DPB1*226/DPB1*22/DPB1*284/DPB1*300/DPB1*301/DPB1*317/DPB1*330/DPB1*331/DPB1*38/DPB1*395/DPB1*473/DPB1*495/DPB1*527/DPB1*97	CZECH	0	0	0	0
HLA-DPB1	DPB1*15	CZECH	0.005988	2	2	3
HLA-DPB1	DPB1*16	CZECH	0.002994	1	1	1
HLA-DPB1	DPB1*17	CZECH	0.02994	10	9	15
HLA-DPB1	DPB1*18	CZECH	0	0	0	0
HLA-DPB1	DPB1*19	CZECH	0.002994	1	1	1
HLA-DPB1	DPB1*20	CZECH	0.002994	1	1	2
HLA-DPB1	DPB1*21	CZECH	0	0	0	0
HLA-DPB1	DPB1*23	CZECH	0.026946	9	9	12
HLA-DPB1	DPB1*26	CZECH	0	0	0	0
HLA-DPB1	DPB1*27	CZECH	0	0	0	0
HLA-DPB1	DPB1*29	CZECH	0	0	0	0
HLA-DPB1	DPB1*296	CZECH	0	0	0	0
HLA-DPB1	DPB1*30	CZECH	0	0	0	0
HLA-DPB1	DPB1*31	CZECH	0	0	0	0
HLA-DPB1	DPB1*338	CZECH	0	0	0	0
HLA-DPB1	DPB1*34	CZECH	0	0	0	0
HLA-DPB1	DPB1*351	CZECH	0	0	0	0
HLA-DPB1	DPB1*369	CZECH	0	0	0	0
HLA-DPB1	DPB1*39	CZECH	0	0	0	0
HLA-DPB1	DPB1*398	CZECH	0	0	0	0
HLA-DPB1	DPB1*40	CZECH	0	0	0	0
HLA-DPB1	DPB1*41	CZECH	0	0	0	0
HLA-DPB1	DPB1*414	CZECH	0	0	0	0
HLA-DPB1	DPB1*416	CZECH	0	0	0	0
HLA-DPB1	DPB1*45	CZECH	0	0	0	0
HLA-DPB1	DPB1*46	CZECH	0	0	0	0
HLA-DPB1	DPB1*48	CZECH	0	0	0	0
HLA-DPB1	DPB1*50	CZECH	0	0	0	0
HLA-DPB1	DPB1*519	CZECH	0	0	0	0
HLA-DPB1	DPB1*55	CZECH	0	0	0	0
HLA-DPB1	DPB1*71	CZECH	0	0	0	0
HLA-DPB1	DPB1*85	CZECH	0	0	0	0
HLA-DPB1	DPB1*88	CZECH	0	0	0	0
HLA-DPB1	DPB1*01	EGYPT	0.089285	5	5	14
HLA-DPB1	DPB1*02	EGYPT	0.178571	10	9	29
HLA-DPB1	DPB1*03	EGYPT	0.017857	1	1	3
HLA-DPB1	DPB1*04	EGYPT	0.5	28	17	74
HLA-DPB1	DPB1*05	EGYPT	0	0	0	0
HLA-DPB1	DPB1*05/DPB1*140/DPB1*170/DPB1*171/DPB1*223/DPB1*226/DPB1*22/DPB1*284/DPB1*300/DPB1*301/DPB1*317/DPB1*330/DPB1*331/DPB1*38/DPB1*395/DPB1*473/DPB1*495/DPB1*527/DPB1*97	EGYPT	0	0	0	0
HLA-DPB1	DPB1*06	EGYPT	0	0	0	0
HLA-DPB1	DPB1*09	EGYPT	0	0	0	0
HLA-DPB1	DPB1*10	EGYPT	0	0	0	0
HLA-DPB1	DPB1*104	EGYPT	0.035714	2	2	6
HLA-DPB1	DPB1*105	EGYPT	0	0	0	0
HLA-DPB1	DPB1*106	EGYPT	0	0	0	0
HLA-DPB1	DPB1*11	EGYPT	0	0	0	0
HLA-DPB1	DPB1*124	EGYPT	0	0	0	0
HLA-DPB1	DPB1*126	EGYPT	0	0	0	0
HLA-DPB1	DPB1*13/DPB1*107	EGYPT	0.053571	3	2	4
HLA-DPB1	DPB1*131	EGYPT	0.017857	1	1	2
HLA-DPB1	DPB1*135	EGYPT	0	0	0	0
HLA-DPB1	DPB1*138	EGYPT	0	0	0	0
HLA-DPB1	DPB1*14	EGYPT	0.017857	1	1	1
HLA-DPB1	DPB1*140/DPB1*170/DPB1*171/DPB1*223/DPB1*226/DPB1*22/DPB1*284/DPB1*300/DPB1*301/DPB1*317/DPB1*330/DPB1*331/DPB1*38/DPB1*395/DPB1*473/DPB1*495/DPB1*527/DPB1*97	EGYPT	0	0	0	0
HLA-DPB1	DPB1*15	EGYPT	0	0	0	0
HLA-DPB1	DPB1*16	EGYPT	0	0	0	0
HLA-DPB1	DPB1*17	EGYPT	0.053571	3	3	7
HLA-DPB1	DPB1*18	EGYPT	0	0	0	0
HLA-DPB1	DPB1*19	EGYPT	0	0	0	0
HLA-DPB1	DPB1*20	EGYPT	0	0	0	0
HLA-DPB1	DPB1*21	EGYPT	0	0	0	0
HLA-DPB1	DPB1*23	EGYPT	0	0	0	0
HLA-DPB1	DPB1*26	EGYPT	0	0	0	0
HLA-DPB1	DPB1*27	EGYPT	0	0	0	0
HLA-DPB1	DPB1*29	EGYPT	0	0	0	0
HLA-DPB1	DPB1*296	EGYPT	0	0	0	0
HLA-DPB1	DPB1*30	EGYPT	0	0	0	0
HLA-DPB1	DPB1*31	EGYPT	0	0	0	0
HLA-DPB1	DPB1*338	EGYPT	0	0	0	0
HLA-DPB1	DPB1*34	EGYPT	0	0	0	0
HLA-DPB1	DPB1*351	EGYPT	0	0	0	0
HLA-DPB1	DPB1*369	EGYPT	0	0	0	0
HLA-DPB1	DPB1*39	EGYPT	0.017857	1	1	1
HLA-DPB1	DPB1*398	EGYPT	0	0	0	0
HLA-DPB1	DPB1*40	EGYPT	0	0	0	0
HLA-DPB1	DPB1*41	EGYPT	0	0	0	0
HLA-DPB1	DPB1*414	EGYPT	0	0	0	0
HLA-DPB1	DPB1*416	EGYPT	0	0	0	0
HLA-DPB1	DPB1*45	EGYPT	0	0	0	0
HLA-DPB1	DPB1*46	EGYPT	0	0	0	0
HLA-DPB1	DPB1*48	EGYPT	0	0	0	0
HLA-DPB1	DPB1*50	EGYPT	0.017857	1	1	5
HLA-DPB1	DPB1*519	EGYPT	0	0	0	0
HLA-DPB1	DPB1*55	EGYPT	0	0	0	0
HLA-DPB1	DPB1*71	EGYPT	0	0	0	0
HLA-DPB1	DPB1*85	EGYPT	0	0	0	0
HLA-DPB1	DPB1*88	EGYPT	0	0	0	0
HLA-DPB1	DPB1*01	EUR	0.057971	24	21	51
HLA-DPB1	DPB1*02	EUR	0.144927	60	49	114
HLA-DPB1	DPB1*03	EUR	0.074879	31	31	66
HLA-DPB1	DPB1*04	EUR	0.502416	208	132	413
HLA-DPB1	DPB1*05	EUR	0.016908	7	7	14
HLA-DPB1	DPB1*05/DPB1*140/DPB1*170/DPB1*171/DPB1*223/DPB1*226/DPB1*22/DPB1*284/DPB1*300/DPB1*301/DPB1*317/DPB1*330/DPB1*331/DPB1*38/DPB1*395/DPB1*473/DPB1*495/DPB1*527/DPB1*97	EUR	0	0	0	0
HLA-DPB1	DPB1*06	EUR	0.007246	3	3	6
HLA-DPB1	DPB1*09	EUR	0.009662	4	4	8
HLA-DPB1	DPB1*10	EUR	0.024155	10	10	25
HLA-DPB1	DPB1*104	EUR	0.014493	6	5	12
HLA-DPB1	DPB1*105	EUR	0.007246	3	3	5
HLA-DPB1	DPB1*106	EUR	0	0	0	0
HLA-DPB1	DPB1*11	EUR	0.033816	14	14	33
HLA-DPB1	DPB1*124	EUR	0	0	0	0
HLA-DPB1	DPB1*126	EUR	0	0	0	0
HLA-DPB1	DPB1*13/DPB1*107	EUR	0.024155	10	9	18
HLA-DPB1	DPB1*131	EUR	0	0	0	0
HLA-DPB1	DPB1*135	EUR	0	0	0	0
HLA-DPB1	DPB1*138	EUR	0	0	0	0
HLA-DPB1	DPB1*14	EUR	0.024155	10	8	23
HLA-DPB1	DPB1*140/DPB1*170/DPB1*171/DPB1*223/DPB1*226/DPB1*22/DPB1*284/DPB1*300/DPB1*301/DPB1*317/DPB1*330/DPB1*331/DPB1*38/DPB1*395/DPB1*473/DPB1*495/DPB1*527/DPB1*97	EUR	0	0	0	0
HLA-DPB1	DPB1*15	EUR	0.009662	4	4	7
HLA-DPB1	DPB1*16	EUR	0.012077	5	5	12
HLA-DPB1	DPB1*17	EUR	0.016908	7	7	18
HLA-DPB1	DPB1*18	EUR	0.002415	1	1	2
HLA-DPB1	DPB1*19	EUR	0.004831	2	2	3
HLA-DPB1	DPB1*20	EUR	0.009662	4	4	8
HLA-DPB1	DPB1*21	EUR	0	0	0	0
HLA-DPB1	DPB1*23	EUR	0.002415	1	1	2
HLA-DPB1	DPB1*26	EUR	0	0	0	0
HLA-DPB1	DPB1*27	EUR	0	0	0	0
HLA-DPB1	DPB1*29	EUR	0	0	0	0
HLA-DPB1	DPB1*296	EUR	0	0	0	0
HLA-DPB1	DPB1*30	EUR	0	0	0	0
HLA-DPB1	DPB1*31	EUR	0	0	0	0
HLA-DPB1	DPB1*338	EUR	0	0	0	0
HLA-DPB1	DPB1*34	EUR	0	0	0	0
HLA-DPB1	DPB1*351	EUR	0	0	0	0
HLA-DPB1	DPB1*369	EUR	0	0	0	0
HLA-DPB1	DPB1*39	EUR	0	0	0	0
HLA-DPB1	DPB1*398	EUR	0	0	0	0
HLA-DPB1	DPB1*40	EUR	0	0	0	0
HLA-DPB1	DPB1*41	EUR	0	0	0	0
HLA-DPB1	DPB1*414	EUR	0	0	0	0
HLA-DPB1	DPB1*416	EUR	0	0	0	0
HLA-DPB1	DPB1*45	EUR	0	0	0	0
HLA-DPB1	DPB1*46	EUR	0	0	0	0
HLA-DPB1	DPB1*48	EUR	0	0	0	0
HLA-DPB1	DPB1*50	EUR	0	0	0	0
HLA-DPB1	DPB1*519	EUR	0	0	0	0
HLA-DPB1	DPB1*55	EUR	0	0	0	0
HLA-DPB1	DPB1*71	EUR	0	0	0	0
HLA-DPB1	DPB1*85	EUR	0	0	0	0
HLA-DPB1	DPB1*88	EUR	0	0	0	0
HLA-DPB1	DPB1*01	GERMANY	0.040741	11	11	21
HLA-DPB1	DPB1*02	GERMANY	0.122223	33	26	56
HLA-DPB1	DPB1*03	GERMANY	0.074074	20	19	39
HLA-DPB1	DPB1*04	GERMANY	0.585185	158	91	282
HLA-DPB1	DPB1*05	GERMANY	0.011111	3	3	6
HLA-DPB1	DPB1*05/DPB1*140/DPB1*170/DPB1*171/DPB1*223/DPB1*226/DPB1*22/DPB1*284/DPB1*300/DPB1*301/DPB1*317/DPB1*330/DPB1*331/DPB1*38/DPB1*395/DPB1*473/DPB1*495/DPB1*527/DPB1*97	GERMANY	0	0	0	0
HLA-DPB1	DPB1*06	GERMANY	0.007407	2	2	3
HLA-DPB1	DPB1*09	GERMANY	0.007407	2	2	4
HLA-DPB1	DPB1*10	GERMANY	0.022222	6	5	9
HLA-DPB1	DPB1*104	GERMANY	0.02963	8	8	12
HLA-DPB1	DPB1*105	GERMANY	0	0	0	0
HLA-DPB1	DPB1*106	GERMANY	0	0	0	0
HLA-DPB1	DPB1*11	GERMANY	0	0	0	0
HLA-DPB1	DPB1*124	GERMANY	0	0	0	0
HLA-DPB1	DPB1*126	GERMANY	0	0	0	0
HLA-DPB1	DPB1*13/DPB1*107	GERMANY	0.014815	4	4	8
HLA-DPB1	DPB1*131	GERMANY	0	0	0	0
HLA-DPB1	DPB1*135	GERMANY	0	0	0	0
HLA-DPB1	DPB1*138	GERMANY	0	0	0	0
HLA-DPB1	DPB1*14	GERMANY	0.022222	6	6	9
HLA-DPB1	DPB1*140/DPB1*170/DPB1*171/DPB1*223/DPB1*226/DPB1*22/DPB1*284/DPB1*300/DPB1*301/DPB1*317/DPB1*330/DPB1*331/DPB1*38/DPB1*395/DPB1*473/DPB1*495/DPB1*527/DPB1*97	GERMANY	0	0	0	0
HLA-DPB1	DPB1*15	GERMANY	0.003704	1	1	1
HLA-DPB1	DPB1*16	GERMANY	0.007407	2	2	3
HLA-DPB1	DPB1*17	GERMANY	0.02963	8	8	15
HLA-DPB1	DPB1*18	GERMANY	0	0	0	0
HLA-DPB1	DPB1*19	GERMANY	0.007407	2	2	3
HLA-DPB1	DPB1*20	GERMANY	0.003704	1	1	2
HLA-DPB1	DPB1*21	GERMANY	0	0	0	0
HLA-DPB1	DPB1*23	GERMANY	0.011111	3	3	5
HLA-DPB1	DPB1*26	GERMANY	0	0	0	0
HLA-DPB1	DPB1*27	GERMANY	0	0	0	0
HLA-DPB1	DPB1*29	GERMANY	0	0	0	0
HLA-DPB1	DPB1*296	GERMANY	0	0	0	0
HLA-DPB1	DPB1*30	GERMANY	0	0	0	0
HLA-DPB1	DPB1*31	GERMANY	0	0	0	0
HLA-DPB1	DPB1*338	GERMANY	0	0	0	0
HLA-DPB1	DPB1*34	GERMANY	0	0	0	0
HLA-DPB1	DPB1*351	GERMANY	0	0	0	0
HLA-DPB1	DPB1*369	GERMANY	0	0	0	0
HLA-DPB1	DPB1*39	GERMANY	0	0	0	0
HLA-DPB1	DPB1*398	GERMANY	0	0	0	0
HLA-DPB1	DPB1*40	GERMANY	0	0	0	0
HLA-DPB1	DPB1*41	GERMANY	0	0	0	0
HLA-DPB1	DPB1*414	GERMANY	0	0	0	0
HLA-DPB1	DPB1*416	GERMANY	0	0	0	0
HLA-DPB1	DPB1*45	GERMANY	0	0	0	0
HLA-DPB1	DPB1*46	GERMANY	0	0	0	0
HLA-DPB1	DPB1*48	GERMANY	0	0	0	0
HLA-DPB1	DPB1*50	GERMANY	0	0	0	0
HLA-DPB1	DPB1*519	GERMANY	0	0	0	0
HLA-DPB1	DPB1*55	GERMANY	0	0	0	0
HLA-DPB1	DPB1*71	GERMANY	0	0	0	0
HLA-DPB1	DPB1*85	GERMANY	0	0	0	0
HLA-DPB1	DPB1*88	GERMANY	0	0	0	0
HLA-DPB1	DPB1*01	Global	0.049243	169	143	366
HLA-DPB1	DPB1*02	Global	0.162587	558	463	1073
HLA-DPB1	DPB1*03	Global	0.054779	188	180	367
HLA-DPB1	DPB1*04	Global	0.384324	1319	870	2513
HLA-DPB1	DPB1*05	Global	0.108683	373	230	645
HLA-DPB1	DPB1*05/DPB1*140/DPB1*170/DPB1*171/DPB1*223/DPB1*226/DPB1*22/DPB1*284/DPB1*300/DPB1*301/DPB1*317/DPB1*330/DPB1*331/DPB1*38/DPB1*395/DPB1*473/DPB1*495/DPB1*527/DPB1*97	Global	0.000291	1	1	1
HLA-DPB1	DPB1*06	Global	0.005536	19	18	33
HLA-DPB1	DPB1*09	Global	0.005536	19	19	37
HLA-DPB1	DPB1*10	Global	0.01486	51	48	105
HLA-DPB1	DPB1*104	Global	0.027972	96	86	194
HLA-DPB1	DPB1*105	Global	0.016608	57	49	119
HLA-DPB1	DPB1*106	Global	0.000291	1	1	3
HLA-DPB1	DPB1*11	Global	0.013403	46	46	101
HLA-DPB1	DPB1*124	Global	0.000874	3	3	8
HLA-DPB1	DPB1*126	Global	0.00204	7	5	12
HLA-DPB1	DPB1*13/DPB1*107	Global	0.043124	148	135	281
HLA-DPB1	DPB1*131	Global	0.003205	11	10	23
HLA-DPB1	DPB1*135	Global	0.007867	27	25	44
HLA-DPB1	DPB1*138	Global	0.000583	2	2	2
HLA-DPB1	DPB1*14	Global	0.028846	99	92	178
HLA-DPB1	DPB1*140/DPB1*170/DPB1*171/DPB1*223/DPB1*226/DPB1*22/DPB1*284/DPB1*300/DPB1*301/DPB1*317/DPB1*330/DPB1*331/DPB1*38/DPB1*395/DPB1*473/DPB1*495/DPB1*527/DPB1*97	Global	0.000291	1	1	2
HLA-DPB1	DPB1*15	Global	0.003788	13	13	21
HLA-DPB1	DPB1*16	Global	0.003497	12	12	26
HLA-DPB1	DPB1*17	Global	0.023893	82	80	172
HLA-DPB1	DPB1*18	Global	0.004662	16	16	33
HLA-DPB1	DPB1*19	Global	0.004953	17	17	30
HLA-DPB1	DPB1*20	Global	0.002331	8	8	16
HLA-DPB1	DPB1*21	Global	0.006993	24	20	43
HLA-DPB1	DPB1*23	Global	0.005245	18	17	28
HLA-DPB1	DPB1*26	Global	0.00204	7	7	14
HLA-DPB1	DPB1*27	Global	0.001166	4	3	10
HLA-DPB1	DPB1*29	Global	0.000291	1	1	3
HLA-DPB1	DPB1*296	Global	0.000583	2	2	3
HLA-DPB1	DPB1*30	Global	0.000874	3	3	11
HLA-DPB1	DPB1*31	Global	0.000583	2	2	3
HLA-DPB1	DPB1*338	Global	0.000291	1	1	3
HLA-DPB1	DPB1*34	Global	0.000291	1	1	2
HLA-DPB1	DPB1*351	Global	0.000291	1	1	1
HLA-DPB1	DPB1*369	Global	0.000291	1	1	1
HLA-DPB1	DPB1*39	Global	0.001457	5	5	14
HLA-DPB1	DPB1*398	Global	0.000291	1	1	2
HLA-DPB1	DPB1*40	Global	0.000291	1	1	2
HLA-DPB1	DPB1*41	Global	0.000291	1	1	2
HLA-DPB1	DPB1*414	Global	0.000583	2	2	4
HLA-DPB1	DPB1*416	Global	0.000291	1	1	1
HLA-DPB1	DPB1*45	Global	0.000291	1	1	2
HLA-DPB1	DPB1*46	Global	0.000291	1	1	1
HLA-DPB1	DPB1*48	Global	0.000291	1	1	1
HLA-DPB1	DPB1*50	Global	0.000291	1	1	5
HLA-DPB1	DPB1*519	Global	0.001166	4	2	6
HLA-DPB1	DPB1*55	Global	0.000291	1	1	2
HLA-DPB1	DPB1*71	Global	0.000291	1	1	2
HLA-DPB1	DPB1*85	Global	0.000583	2	2	5
HLA-DPB1	DPB1*88	Global	0.000291	1	1	2
HLA-DPB1	DPB1*01	GREECE	0	0	0	0
HLA-DPB1	DPB1*02	GREECE	0.19	19	15	38
HLA-DPB1	DPB1*03	GREECE	0.09	9	7	18
HLA-DPB1	DPB1*04	GREECE	0.52	52	34	100
HLA-DPB1	DPB1*05	GREECE	0.01	1	1	1
HLA-DPB1	DPB1*05/DPB1*140/DPB1*170/DPB1*171/DPB1*223/DPB1*226/DPB1*22/DPB1*284/DPB1*300/DPB1*301/DPB1*317/DPB1*330/DPB1*331/DPB1*38/DPB1*395/DPB1*473/DPB1*495/DPB1*527/DPB1*97	GREECE	0	0	0	0
HLA-DPB1	DPB1*06	GREECE	0.01	1	1	2
HLA-DPB1	DPB1*09	GREECE	0	0	0	0
HLA-DPB1	DPB1*10	GREECE	0.07	7	6	13
HLA-DPB1	DPB1*104	GREECE	0.03	3	3	7
HLA-DPB1	DPB1*105	GREECE	0	0	0	0
HLA-DPB1	DPB1*106	GREECE	0	0	0	0
HLA-DPB1	DPB1*11	GREECE	0	0	0	0
HLA-DPB1	DPB1*124	GREECE	0	0	0	0
HLA-DPB1	DPB1*126	GREECE	0	0	0	0
HLA-DPB1	DPB1*13/DPB1*107	GREECE	0.02	2	2	5
HLA-DPB1	DPB1*131	GREECE	0	0	0	0
HLA-DPB1	DPB1*135	GREECE	0	0	0	0
HLA-DPB1	DPB1*138	GREECE	0	0	0	0
HLA-DPB1	DPB1*14	GREECE	0.04	4	3	6
HLA-DPB1	DPB1*140/DPB1*170/DPB1*171/DPB1*223/DPB1*226/DPB1*22/DPB1*284/DPB1*300/DPB1*301/DPB1*317/DPB1*330/DPB1*331/DPB1*38/DPB1*395/DPB1*473/DPB1*495/DPB1*527/DPB1*97	GREECE	0	0	0	0
HLA-DPB1	DPB1*15	GREECE	0	0	0	0
HLA-DPB1	DPB1*16	GREECE	0	0	0	0
HLA-DPB1	DPB1*17	GREECE	0.01	1	1	1
HLA-DPB1	DPB1*18	GREECE	0	0	0	0
HLA-DPB1	DPB1*19	GREECE	0	0	0	0
HLA-DPB1	DPB1*20	GREECE	0	0	0	0
HLA-DPB1	DPB1*21	GREECE	0	0	0	0
HLA-DPB1	DPB1*23	GREECE	0	0	0	0
HLA-DPB1	DPB1*26	GREECE	0	0	0	0
HLA-DPB1	DPB1*27	GREECE	0	0	0	0
HLA-DPB1	DPB1*29	GREECE	0	0	0	0
HLA-DPB1	DPB1*296	GREECE	0	0	0	0
HLA-DPB1	DPB1*30	GREECE	0	0	0	0
HLA-DPB1	DPB1*31	GREECE	0	0	0	0
HLA-DPB1	DPB1*338	GREECE	0	0	0	0
HLA-DPB1	DPB1*34	GREECE	0	0	0	0
HLA-DPB1	DPB1*351	GREECE	0	0	0	0
HLA-DPB1	DPB1*369	GREECE	0	0	0	0
HLA-DPB1	DPB1*39	GREECE	0	0	0	0
HLA-DPB1	DPB1*398	GREECE	0	0	0	0
HLA-DPB1	DPB1*40	GREECE	0	0	0	0
HLA-DPB1	DPB1*41	GREECE	0	0	0	0
HLA-DPB1	DPB1*414	GREECE	0	0	0	0
HLA-DPB1	DPB1*416	GREECE	0.01	1	1	1
HLA-DPB1	DPB1*45	GREECE	0	0	0	0
HLA-DPB1	DPB1*46	GREECE	0	0	0	0
HLA-DPB1	DPB1*48	GREECE	0	0	0	0
HLA-DPB1	DPB1*50	GREECE	0	0	0	0
HLA-DPB1	DPB1*519	GREECE	0	0	0	0
HLA-DPB1	DPB1*55	GREECE	0	0	0	0
HLA-DPB1	DPB1*71	GREECE	0	0	0	0
HLA-DPB1	DPB1*85	GREECE	0	0	0	0
HLA-DPB1	DPB1*88	GREECE	0	0	0	0
HLA-DPB1	DPB1*01	HIS	0.050847	12	13	28
HLA-DPB1	DPB1*02	HIS	0.122881	29	28	64
HLA-DPB1	DPB1*03	HIS	0.033898	8	8	17
HLA-DPB1	DPB1*04	HIS	0.588983	139	80	271
HLA-DPB1	DPB1*05	HIS	0.021186	5	5	9
HLA-DPB1	DPB1*05/DPB1*140/DPB1*170/DPB1*171/DPB1*223/DPB1*226/DPB1*22/DPB1*284/DPB1*300/DPB1*301/DPB1*317/DPB1*330/DPB1*331/DPB1*38/DPB1*395/DPB1*473/DPB1*495/DPB1*527/DPB1*97	HIS	0	0	0	0
HLA-DPB1	DPB1*06	HIS	0.012712	3	2	5
HLA-DPB1	DPB1*09	HIS	0	0	0	0
HLA-DPB1	DPB1*10	HIS	0.016949	4	4	8
HLA-DPB1	DPB1*104	HIS	0.025424	6	6	12
HLA-DPB1	DPB1*105	HIS	0.021186	5	4	10
HLA-DPB1	DPB1*106	HIS	0	0	0	0
HLA-DPB1	DPB1*11	HIS	0.012712	3	3	6
HLA-DPB1	DPB1*124	HIS	0.008475	2	2	4
HLA-DPB1	DPB1*126	HIS	0	0	0	0
HLA-DPB1	DPB1*13/DPB1*107	HIS	0.012712	3	3	5
HLA-DPB1	DPB1*131	HIS	0.004237	1	1	2
HLA-DPB1	DPB1*135	HIS	0	0	0	0
HLA-DPB1	DPB1*138	HIS	0	0	0	0
HLA-DPB1	DPB1*14	HIS	0.025424	6	6	10
HLA-DPB1	DPB1*140/DPB1*170/DPB1*171/DPB1*223/DPB1*226/DPB1*22/DPB1*284/DPB1*300/DPB1*301/DPB1*317/DPB1*330/DPB1*331/DPB1*38/DPB1*395/DPB1*473/DPB1*495/DPB1*527/DPB1*97	HIS	0	0	0	0
